scale,dataset,sample_index,sample_id,label,d_pos,current_random4_mean,current_random4_min,pool_min,pool_mean,pool_std,pool_P10,pool_P25,top4_mean,top4_min,top4_std,opportunity_gap_mean,opportunity_gap_min,violation_fraction_pool,random4_violation_fraction,missed_confusing_negative,top4_vs_random4_ratio,top4_pool_indices,top4_pool_ids,top4_pool_labels,gt_area_ratio,gt_components,AddTP,AddFP,RemoveTP,RemoveFP,aud_iou,aud_gt_response,aud_nearfp_response,aud_gap,aud_auroc,aud_coverage,aud_precision,aud_area,aud_entropy,ogl_iou,ogl_gt_response,ogl_nearfp_response,ogl_gap,ogl_auroc,ogl_coverage,ogl_precision,ogl_area,ogl_entropy,delta_iou,group,auto_taxonomy,spatial_error,audio_condition,over_diagnosis,size_bin,size_quartile,spatial_error_manual,manual_notes
144k,vggss,2611,RuHSkgQf3uw_000019,playing timbales,2.8005415515508503e-05,0.0001981912355404,8.873319166013971e-05,3.4887420042650774e-05,0.000297656195471,0.0001565404381835,7.000144978519529e-05,0.0001692181249381,5.206233618082479e-05,3.4887420042650774e-05,1.4234482478059364e-05,0.0001461289066355,5.3845771617488936e-05,0.0,0.0,False,0.2626873850822449,"[1438, 548, 726, 178]","[""DyzH7KzpIMk_000013"", ""4dVhbo5rq7w_000212"", ""6dFdcTWdues_000400"", ""0iX0QmnbrK4_000085""]","[""beat boxing"", ""playing djembe"", ""playing electric guitar"", ""playing trombone""]",0.1593989158163265,1,71,1822,26,109,0.6187199469408058,0.81279057264328,0.6497163772583008,0.1630741953849792,0.8749237060546875,0.9331082701683044,0.6474364535438536,0.2297313456632653,0.981122521464908,0.5450453720508167,0.8325622081756592,0.6930180788040161,0.139544129371643,0.836700439453125,0.9387347102165222,0.5651486639066616,0.2647680165816326,0.9816720831559748,-0.073674574889989,transition,GOOD,,,,large,Q2,,
144k,vggss,2612,RwBKGPEg6uA_000440,"railroad car, train wagon",2.263033456983976e-05,2.049556132988073e-05,1.020476975099882e-05,6.557811047969153e-06,3.0716626497451216e-05,1.7721817130222917e-05,1.0093262972077356e-05,1.6672151105012745e-05,8.357120350410696e-06,6.557811047969153e-06,1.3013137731832105e-06,1.2138440979470032e-05,3.646958703029668e-06,0.40625,0.75,False,0.4077526926994324,"[622, 2576, 3448, 730]","[""5PhDkTZcLFE_000147"", ""RYO6ukdw9PM_000085"", ""b2kGVB2Pz0Y_000249"", ""6e8U65rgekA_000046""]","[""cuckoo bird calling"", ""cat caterwauling"", ""parrot talking"", ""people battle cry""]",0.1338488520408163,1,181,72,251,2662,0.2337259764414135,0.6530986428260803,0.8180056810379028,-0.1649070382118225,0.23907470703125,0.6174806356430054,0.2732964281006985,0.3024154974489796,0.9867142698177692,0.2690556325480103,0.6572349667549133,0.8093724846839905,-0.1521375179290771,0.2782440185546875,0.6070577502250671,0.3257951094773853,0.2494021045918367,0.9815819434077048,0.0353296561065967,B_close,OVER,,,PERSISTENT_OVER,large,Q2,,
144k,vggss,2613,Rx_RzJ4-Jbg_000070,people marching,7.363400072790682e-06,8.174860340659507e-06,2.3973154839040944e-06,2.3973154839040944e-06,1.121698551287409e-05,5.878449883311987e-06,5.121852154843509e-06,6.432252575905295e-06,4.010291831946233e-06,2.3973154839040944e-06,9.890969749903888e-07,4.164568508713273e-06,0.0,0.3125,0.5,False,0.4905639588832855,"[4249, 4421, 2425, 4520]","[""lXUcalwkWCo_000070"", ""no6AAqgGIv8_000150"", ""PdLEZFUyy84_000095"", ""pJnmT-ViaBk_000012""]","[""chainsawing trees"", ""bird wings flapping"", ""penguins braying"", ""baltimore oriole calling""]",0.6326929209183674,1,0,0,257,531,0.8790266640770233,0.8814945220947266,0.7389735579490662,0.1425209641456604,0.8895416259765625,0.9979525208473206,0.8806148543473427,0.7169961734693877,0.991198435926489,0.884933821458744,0.8541679382324219,0.6918520331382751,0.1623159050941467,0.9129486083984376,0.989857017993927,0.8930317153575082,0.7012914540816326,0.9902686660108024,0.0059071573817206,B_close,GOOD,,,,very_large,Q4,,
144k,vggss,2614,RxhbTLS3rNo_000002,dog growling,5.640960807795637e-05,1.948033605003729e-05,9.6022013167385e-06,9.6022013167385e-06,2.720372140174732e-05,2.2191321477293968e-05,1.3526615475711878e-05,1.6129310097312555e-05,1.098544817068614e-05,9.6022013167385e-06,1.4514149597744108e-06,8.494887879351154e-06,0.0,0.90625,1.0,False,0.5639249682426453,"[1958, 3350, 3665, 2185]","[""K49OWIVNULE_000220"", ""a23NBJ73THw_000045"", ""dq75lff004o_000001"", ""MgD5JedaXGs_000020""]","[""fireworks banging"", ""tractor digging"", ""elk bugling"", ""dog barking""]",0.4384566326530612,1,907,725,1946,6542,0.4683305802188726,0.7538919448852539,0.6887946128845215,0.0650973320007324,0.579010009765625,0.8247727155685425,0.5200779615351544,0.6953324298469388,0.9952306697098148,0.5195128617851611,0.6834716796875,0.6896777749061584,-0.0062060952186584,0.510772705078125,0.7775454521179199,0.6102093960689188,0.5586933992346939,0.9952775459034412,0.0511822815662885,transition,OVER,,,PRECISION_COVERAGE_TRADEOFF,very_large,Q3,,
144k,vggss,2615,Ry5c8frvq1g_000390,using sewing machines,0.0001162103726528,4.471810461836867e-05,2.3391039576381445e-05,1.072794748324668e-05,5.5836531828390434e-05,3.4259890526300296e-05,2.231922189821489e-05,3.0464374503935687e-05,1.5905148757155985e-05,1.072794748324668e-05,4.543670911516529e-06,2.881295586121269e-05,1.2663092093134765e-05,0.96875,1.0,False,0.3556758165359497,"[4034, 1053, 1223, 218]","[""iYE4gYV7RA0_000060"", ""AHIV0RMwnN8_000150"", ""Bq10zG74Wc0_000040"", ""169a2JSphHA_000269""]","[""playing hammond organ"", ""tap dancing"", ""playing drum kit"", ""playing double bass""]",0.1799266581632653,1,58,47,0,2427,0.4153082575057175,0.7977002859115601,0.7959363460540771,0.0017639398574829,0.5087890625,0.94539213180542,0.4255160035895902,0.3997528698979591,0.9898420221582858,0.4728963733421386,0.8233222961425781,0.7816206812858582,0.0417016148567199,0.5961761474609375,0.9518165588378906,0.4844948128101037,0.3534757653061224,0.9853655218932604,0.057588115836421,transition,OVER,,,PERSISTENT_OVER,large,Q2,,
144k,vggss,2616,Rz7RBslEAG0_000030,playing accordion,4.2861873225774616e-05,7.833151903469115e-05,1.9537606931407936e-05,1.9537606931407936e-05,0.0001162806656793,7.556883792858571e-05,2.877134647860657e-05,4.782745963893831e-05,2.442572258587461e-05,1.9537606931407936e-05,4.044926299684448e-06,5.390579462982714e-05,0.0,0.21875,0.75,False,0.3118249475955963,"[4650, 4623, 3638, 4610]","[""qu3cJGVvvWs_000237"", ""qae-O4JFM0M_000135"", ""dQv6_xbhRss_000110"", ""qUvHb5szJfs_000060""]","[""playing timbales"", ""playing congas"", ""disc scratching"", ""playing flute""]",0.2564971301020408,1,826,321,257,365,0.6114750706847804,0.7227964401245117,0.6900408267974854,0.0327556133270263,0.572265625,0.6889665722846985,0.8446370737283292,0.2092235331632653,0.9822519557692364,0.6526941965829702,0.7447232007980347,0.6210811734199524,0.1236420273780822,0.7725982666015625,0.7331779599189758,0.8560283044543228,0.2196867028061224,0.9828364983792311,0.0412191258981898,B_close,GOOD,,,,large,Q3,,
144k,vggss,2617,RzGho0_J5lM_000060,cap gun shooting,3.809401096077636e-05,7.922427903395146e-05,6.364054570440203e-05,1.4790823115617968e-05,7.146854477468878e-05,4.067833287990652e-05,2.444209349050652e-05,4.300672662793659e-05,2.0707393559860066e-05,1.4790823115617968e-05,3.69059489457868e-06,5.85168854740914e-05,4.8849724407773465e-05,0.25,0.0,True,0.2613768577575683,"[2857, 4414, 2069, 2579]","[""V2YcUPfFy6U_000335"", ""nlDpRreRKO4_000030"", ""LHVhSXvr6Ds_000028"", ""RZlDaLFuxxQ_000046""]","[""hedge trimmer running"", ""fireworks banging"", ""squishing water"", ""chipmunk chirping""]",0.0490274234693877,1,0,0,0,6102,0.1269611890999174,0.9487302899360656,0.8598871231079102,0.0888431668281555,0.92431640625,1.0,0.1269611890999174,0.3861607142857143,0.9926491307608204,0.1853246948922706,0.9500284790992736,0.8538265824317932,0.0962018966674804,0.902008056640625,1.0,0.1853246948922706,0.2645487882653061,0.9880359670064824,0.0583635057923531,transition,OVER,,,CALIBRATION_RECOVERABLE,medium,Q1,,
144k,vggss,2618,S0sPNaWcdrs_000043,playing bongo,2.469152786943596e-05,4.255521344020963e-05,2.30482346523786e-05,1.4324653420771938e-05,4.000291301053949e-05,1.83441679837415e-05,1.7096466763177887e-05,2.28541193791898e-05,1.591453838045709e-05,1.4324653420771938e-05,1.138413836088148e-06,2.664067505975254e-05,8.723581231606659e-06,0.28125,0.25,False,0.3739738762378692,"[348, 3489, 1344, 239]","[""2Ssh4YWMroo_000030"", ""bgl8r_eRI1I_000000"", ""D668Jl6zuAk_000190"", ""1JY4rwQZn3s_000011""]","[""cat caterwauling"", ""people belly laughing"", ""child speech, kid speaking"", ""donkey, ass braying""]",0.6710977359693877,1,2651,57,948,943,0.7471473029045643,0.7281994223594666,,,,0.7700234651565552,0.9617581602373888,0.5373086734693877,0.9917938164534312,0.8170796617186113,0.7486441135406494,,,,0.8205981254577637,0.9947798538359074,0.5535913584183674,0.9910306684966684,0.069932358814047,transition,GOOD,,,,very_large,Q4,,
144k,vggss,2619,S1glY1D9qDU_000035,hedge trimmer running,1.7092275811592117e-05,5.863800106453709e-05,2.291884084115736e-05,1.356102256977465e-05,4.9916077841771767e-05,2.604889959911816e-05,2.1739893782068972e-05,2.9134353098925203e-05,1.9027933376492e-05,1.356102256977465e-05,3.261985739300144e-06,3.961006586905569e-05,9.357818271382712e-06,0.03125,0.0,True,0.3244983255863189,"[4977, 2084, 4684, 1212]","[""whdTql5vKno_000711"", ""LaGXHHzobMA_000012"", ""rOolowH8rI4_000023"", ""Bho0lwcxn1g_000020""]","[""people eating crisps"", ""crow cawing"", ""chimpanzee pant-hooting"", ""people babbling""]",0.0774872448979591,1,0,0,0,4448,0.1498843484965304,0.9108160734176636,0.8629980087280273,0.0478180646896362,0.663970947265625,1.0,0.1498843484965304,0.5169802295918368,0.9903271731396892,0.1809045226130653,0.8437960147857666,0.8024561405181885,0.0413398742675781,0.59136962890625,1.0,0.1809045226130653,0.4283322704081632,0.985218108600146,0.0310201741165348,B_close,OVER,,,PRECISION_COVERAGE_TRADEOFF,medium,Q1,,
144k,vggss,2620,S63LEKmzBis_000039,lathe spinning,4.396125859784661e-06,1.1607799024204724e-05,6.324761216092156e-06,5.226331722951727e-06,1.2306451026233844e-05,5.968648565612966e-06,6.296711944742128e-06,9.167963071377017e-06,5.823839273944032e-06,5.226331722951727e-06,4.453303290574695e-07,5.783959750260692e-06,1.0984294931404293e-06,0.0,0.0,False,0.5017178058624268,"[80, 314, 7, 2123]","[""-kZVoaYYU6o_000000"", ""26dqZUTv5os_000175"", ""-4bPiXbovf0_000008"", ""M61BBJpvvx8_000030""]","[""driving buses"", ""forging swords"", ""air conditioning noise"", ""using sewing machines""]",0.3259127869897959,1,0,0,2992,2995,0.6132298346270671,0.8547873497009277,0.7675238251686096,0.0872635245323181,0.717498779296875,1.0,0.6132298346270671,0.5314692283163265,0.9855869502289428,0.5644221020615072,0.7312105894088745,0.6634750366210938,0.0677355527877807,0.64251708984375,0.8170366287231445,0.646083172147002,0.4121492346938775,0.9866183146018688,-0.0488077325655599,B_close,GOOD,,,,very_large,Q3,,
144k,vggss,2621,S6R2DpF6zzM_000018,baltimore oriole calling,3.250142253818922e-05,4.912446456728503e-05,3.657395063783042e-05,8.856335625750944e-06,6.434556416934356e-05,3.931458559236489e-05,2.193954787799157e-05,3.048237704206258e-05,1.3831386240781283e-05,8.856335625750944e-06,4.878447271039477e-06,3.529308014549315e-05,2.771761501207948e-05,0.28125,0.0,True,0.2815580070018768,"[4639, 3008, 3651, 1793]","[""qkmZcE3ECqk_000066"", ""WrwRZ0NgEss_000538"", ""deyvkq2LZoY_000006"", ""IE4pLXxV7MQ_000000""]","[""black capped chickadee calling"", ""forging swords"", ""fox barking"", ""bull bellowing""]",0.1246811224489796,1,0,0,341,5536,0.3037900303594163,0.8494258522987366,0.7754840850830078,0.0739417672157287,0.6856918334960938,0.9916879534721376,0.3045655375552282,0.4059709821428571,0.9923890207540818,0.3938600026870885,0.8167255520820618,0.7283984422683716,0.0883271098136901,0.6929473876953125,0.9371802806854248,0.4045401228179121,0.2888432716836734,0.9871837366592,0.0900699723276722,transition,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,
144k,vggss,2622,S6R2DpF6zzM_000060,baltimore oriole calling,4.338993312558159e-05,0.0001149514791904,8.224401972256601e-05,2.8245547582628205e-05,7.574714254587889e-05,3.315059075248428e-05,4.631190313375555e-05,5.749327829107642e-05,3.62991304427851e-05,2.8245547582628205e-05,6.762471457477659e-06,7.865234510973096e-05,5.39984721399378e-05,0.09375,0.0,True,0.315777838230133,"[487, 4838, 5111, 5068]","[""3uLmjElob2Q_000004"", ""tw3R0zsmGho_000003"", ""z8X-Xb03RIc_000016"", ""yIXMPZL2eSQ_000042""]","[""cuckoo bird calling"", ""magpie calling"", ""telephone bell ringing"", ""cat purring""]",0.310367506377551,1,310,200,468,2354,0.6448454329276821,0.8082035779953003,0.7096889019012451,0.0985146760940551,0.7244720458984375,0.8880755305290222,0.7018879415347138,0.3926977040816326,0.9907468560536788,0.7086508059918105,0.792661190032959,0.652595043182373,0.1400661468505859,0.804534912109375,0.8779297471046448,0.7861085556577737,0.3466198979591837,0.9862208362006496,0.0638053730641283,transition,GOOD,,,,very_large,Q3,,
144k,vggss,2623,S7C51ZWaw6A_000034,airplane,1.9581646483857185e-05,3.212206866010092e-05,1.4673706573375966e-05,8.064518624451011e-06,4.2084684537258e-05,2.523600051063113e-05,1.2398204489727505e-05,2.0501760445768014e-05,1.001595774141606e-05,8.064518624451011e-06,1.5914183677523397e-06,2.2106110918684863e-05,6.609187948924955e-06,0.21875,0.5,False,0.311809241771698,"[2409, 944, 4407, 3963]","[""PWLeqsU7nUI_000073"", ""9FDzG0xNp5s_000150"", ""ncfUAo5uxwk_000012"", ""hQYRDNl-lGI_000382""]","[""train wheels squealing"", ""subway, metro, underground"", ""people booing"", ""race car, auto racing""]",0.4840361926020408,1,703,242,1089,392,0.5273388610763454,0.6311502456665039,0.6001646518707275,0.0309855937957763,0.6015777587890625,0.555152952671051,0.9132348956922244,0.2942442602040816,0.9931664430404828,0.515264772995515,0.6274663209915161,0.5882434844970703,0.0392228364944458,0.5949554443359375,0.539259672164917,0.9205088557773404,0.2835618622448979,0.9875012083239292,-0.0120740880808304,B_close,GOOD,,,,very_large,Q4,,
144k,vggss,2624,S7WDWv7kqhg_000197,people marching,2.750142812146805e-05,2.6297262593288903e-05,2.4648650651215576e-05,1.2682180567935576e-05,3.539578028721735e-05,1.614841130503919e-05,1.8237731637782417e-05,2.3921846150187772e-05,1.5572693882859312e-05,1.2682180567935576e-05,2.350753675273154e-06,1.0724568710429594e-05,1.196647008328e-05,0.46875,0.75,False,0.5921792984008789,"[4334, 5005, 3541, 3171]","[""mcBEkWVDcmc_000107"", ""xAmYnybedFw_000117"", ""cCVd_I1M_fs_000030"", ""Ytblri7hn-0_000031""]","[""bull bellowing"", ""snake rattling"", ""people sobbing"", ""people eating noodle""]",0.6096540178571429,1,0,403,1245,2039,0.5945903526211154,0.7153851985931396,0.7656286954879761,-0.0502434968948364,0.4985198974609375,0.7430532574653625,0.7484852476290832,0.6052295918367347,0.9940861680575352,0.5871501967643201,0.6769949793815613,0.7090877294540405,-0.0320927500724792,0.5225982666015625,0.7023537158966064,0.7816422308727762,0.5478117028061225,0.9923023174185022,-0.0074401558567952,B_close,GOOD,,,,very_large,Q4,,
144k,vggss,2625,S86Ql_59KMI_000211,playing erhu,1.2745334061037283e-05,6.019127613399178e-05,2.342550942557864e-05,1.2109700946894009e-05,9.367270104121415e-05,7.15646892786026e-05,2.0111643607378937e-05,2.9791319320793264e-05,1.5249017451424152e-05,1.2109700946894009e-05,2.865360329451505e-06,4.4942258682567626e-05,1.131580847868463e-05,0.03125,0.0,True,0.2533426582813263,"[1228, 2831, 268, 413]","[""BsnjK6DypAg_000030"", ""UoSID1KzWuI_000030"", ""1cwGW0cBdRs_000030"", ""3AcKnYk_cLY_000030""]","[""playing didgeridoo"", ""playing acoustic guitar"", ""playing theremin"", ""motorboat, speedboat acceleration""]",0.0753746811224489,1,0,2896,778,802,0.161041054328245,0.7961039543151855,0.8744441866874695,-0.0783402323722839,0.349945068359375,0.8982020020484924,0.1640349606451301,0.412727200255102,0.9893967864319811,0.1129463515611523,0.6817519068717957,0.817763090133667,-0.1360111832618713,0.243988037109375,0.6924907565116882,0.1189103291713961,0.4389548788265306,0.9893219783711,-0.0480947027670926,B_close,OVER,,,PERSISTENT_OVER,medium,Q1,,
144k,vggss,2626,S8RC6WZFqjk_000072,playing timbales,2.056666744465474e-05,7.16330687282607e-05,4.083038220414892e-05,2.1928790374659e-05,6.269040750339627e-05,2.4321563614648767e-05,3.3050459023797885e-05,4.5004067942500114e-05,2.58591153396992e-05,2.1928790374659e-05,4.195677774987416e-06,4.577395156957209e-05,1.890159182948992e-05,0.0,0.0,False,0.3609941005706787,"[3655, 311, 2658, 2493]","[""dm5DJNfGJTs_000032"", ""253aGgk7NSE_000010"", ""SYH5NqTtNsI_000030"", ""QUte9W0g2Yo_000017""]","[""playing djembe"", ""playing bugle"", ""playing flute"", ""eletric blender running""]",0.3265505420918367,1,23,6,864,1431,0.7199081163859112,0.7701592445373535,0.6327057480812073,0.1374534964561462,0.746795654296875,0.8607262969017029,0.8148255142130807,0.3449457908163265,0.990127332524756,0.7300853289292596,0.7536699771881104,0.5813453197479248,0.1723246574401855,0.798370361328125,0.8093988299369812,0.8816646722510304,0.2997847576530612,0.9870979144550798,0.0101772125433483,B_close,GOOD,,,,very_large,Q3,,
144k,vggss,2627,SA18ixsI9fI_000044,"ice cream truck, ice cream van",2.98282229778124e-05,3.3440977858845145e-05,1.0455948540766258e-05,7.966845259943511e-06,3.0071354558458552e-05,1.860999509517569e-05,1.2633599908440374e-05,1.731131851556711e-05,1.0535004548728466e-05,7.966845259943511e-06,1.6428253957201375e-06,2.290597331011668e-05,2.4891032808227465e-06,0.65625,0.5,False,0.3150327801704407,"[671, 2813, 4093, 74]","[""63Wmu5s4e88_000162"", ""UZidCXq6gmw_000006"", ""jU0LDjmqrRw_000030"", ""-hedbpc8T0E_000030""]","[""tractor digging"", ""electric grinder grinding"", ""ocean burbling"", ""people babbling""]",0.6418207908163265,1,11,0,2936,2861,0.7033575730030678,0.7300173044204712,0.5474904775619507,0.1825268268585205,0.790069580078125,0.7688796520233154,0.8919347285760599,0.5532724808673469,0.9915451611556614,0.6751383606962866,0.6721506118774414,0.4667445123195648,0.2054060995578766,0.812255859375,0.6780524253845215,0.993674630261661,0.4379583864795918,0.9904655988919204,-0.0282192123067811,B_close,GOOD,,,,very_large,Q4,,
144k,vggss,2628,SAFlijpaj0Q_000024,people shuffling,3.9118727727327496e-05,2.1083604224259037e-05,1.4589056263503151e-05,9.478038009547164e-06,2.596156809886452e-05,1.3188549019105268e-05,1.103514114220161e-05,1.6747339032008313e-05,1.0386474059487227e-05,9.478038009547164e-06,5.611722713183553e-07,1.0697130164771806e-05,5.11101825395599e-06,0.84375,1.0,False,0.4926327466964721,"[2373, 5031, 3482, 64]","[""P02Zdk3amjk_000030"", ""xbpucbIm_2Y_000100"", ""bY2cN3BgPsU_000070"", ""-d1KR2BSfHM_000065""]","[""baby crying"", ""civil defense siren"", ""people booing"", ""squishing water""]",0.2376833545918367,1,341,317,276,6382,0.3627849017164449,0.7571711540222168,0.7423714399337769,0.0147997140884399,0.5872344970703125,0.7567499876022339,0.4106752821259556,0.4379783163265306,0.9900223016548262,0.4832022113544546,0.732269823551178,0.6699464917182922,0.0623233318328857,0.644927978515625,0.7622002363204956,0.5689784677015524,0.3183992346938775,0.9882907021113204,0.1204173096380097,A_ogl_help,OVER,,,PRECISION_COVERAGE_TRADEOFF,large,Q2,,
144k,vggss,2629,SB1dEgUQh3w_000187,electric grinder grinding,5.846627755090594e-05,7.375111454166472e-05,4.91537393827457e-05,3.738281520782039e-05,7.852823910070583e-05,2.432292421872262e-05,4.952934250468388e-05,5.875703209312633e-05,4.221322160447016e-05,3.738281520782039e-05,4.389847163110972e-06,3.153789293719456e-05,1.1770924174925312e-05,0.25,0.5,False,0.5723739862442017,"[3173, 1075, 3448, 4091]","[""YuU9VpAxb24_000003"", ""APag9oaOG_w_000674"", ""b2kGVB2Pz0Y_000249"", ""jRImoxsY_uo_000030""]","[""people cheering"", ""people slurping"", ""parrot talking"", ""mouse squeaking""]",0.4084223533163265,1,226,352,1434,4143,0.6435623129579305,0.7597512602806091,0.6742018461227417,0.0855494141578674,0.734100341796875,0.9129458665847778,0.6856378495254151,0.5438257334183674,0.9949183967206948,0.6922863924050633,0.7601561546325684,0.6321983337402344,0.1279578208923339,0.7933197021484375,0.8539988994598389,0.7852207465900933,0.4441964285714285,0.9921152532097264,0.0487240794471327,B_close,GOOD,,,,very_large,Q3,,
144k,vggss,2630,SBeC9TISHz8_000030,playing mandolin,1.736074045766145e-05,2.387765744060744e-05,1.5617673852830194e-05,8.308584256155882e-06,2.3784508812241256e-05,1.3310250324138906e-05,1.2094530575268436e-05,1.417238399881171e-05,1.0495105016161688e-05,8.308584256155882e-06,1.588660893503402e-06,1.3382552424445748e-05,7.309089596674312e-06,0.40625,0.25,False,0.4395366311073303,"[515, 3658, 96, 2971]","[""4GPDqOodSUU_000140"", ""dmOYEzKEWew_000085"", ""-vAtBe4LMCQ_000063"", ""WVS46ZGovGw_000030""]","[""people sobbing"", ""train wheels squealing"", ""people eating crisps"", ""crow cawing""]",0.4040577168367347,1,1378,217,895,282,0.602215987445908,0.6418582201004028,0.6237795352935791,0.0180786848068237,0.5676422119140625,0.6246423721313477,0.9437364930322676,0.2674386160714285,0.9846397339103652,0.627122686510208,0.6483505964279175,0.602654218673706,0.0456963777542114,0.62164306640625,0.6484659910202026,0.950133699501337,0.2757692920918367,0.986366575343992,0.0249066990642999,B_close,GOOD,,,,very_large,Q3,,
